,transmission,model,modelyear,price,fuel_type,seats,kms_driven,ownership,engine,max_power,mileage,place
5472,Manual,Hyundai,2013,465000.00000000006,Diesel,5.0,60000.0,Second Owner,1582,126.32,22.32,Hyderabad
5474,Manual,Skoda,2021,1008000.0,Petrol,5.0,15504.0,First Owner,999,108.62,18.97,Hyderabad
5475,Manual,Ford,2018,813000.0000000001,Petrol,5.0,20858.0,First Owner,1497,121.31,17.0,Hyderabad
5476,Automatic,Jeep,2019,1485000.0,Petrol,5.0,30000.0,First Owner,1368,160.0,16.0,Hyderabad
5477,Manual,Mahindra,2018,744000.0,Diesel,6.0,90305.0,Second Owner,2498,105.0,16.55,Hyderabad
5478,Manual,Hyundai,2017,989000.0,Diesel,5.0,99128.0,First Owner,1582,126.2,19.67,Hyderabad
5480,Manual,Honda,2014,408000.0,Petrol,5.0,52597.0,Second Owner,1198,86.7,18.0,Hyderabad
5481,Manual,Maruti,2015,400000.0,Diesel,5.0,112921.0,Third Owner,1248,74.0,25.2,Hyderabad
5482,Manual,Maruti,2014,492000.0,Diesel,5.0,73626.0,First Owner,1248,74.0,23.4,Hyderabad
5483,Automatic,Renault,2018,446000.0,Petrol,5.0,42964.0,First Owner,999,67.0,24.04,Hyderabad
5484,Manual,Maruti,2016,500000.0,Diesel,5.0,100000.0,Second Owner,1248,88.5,28.09,Hyderabad
5485,Manual,Jeep,2017,1103000.0,Diesel,5.0,89906.0,First Owner,1956,170.0,17.1,Hyderabad
5486,Manual,Mahindra,2018,960000.0,Diesel,7.0,80000.0,Second Owner,2179,120.0,16.36,Hyderabad
5487,Manual,Maruti,2019,550000.0,Diesel,5.0,110000.0,First Owner,1248,74.02,19.95,Hyderabad
5488,Manual,Kia,2019,1500000.0,Diesel,5.0,40000.0,First Owner,1493,113.43,20.8,Hyderabad
5489,Automatic,Tata,2020,660000.0,Petrol,5.0,40000.0,Second Owner,1199,84.82,19.0,Hyderabad
5490,Manual,Hyundai,2015,365000.0,Diesel,5.0,90000.0,First Owner,1120,71.0,24.4,Hyderabad
5491,Automatic,Hyundai,2018,1450000.0,Diesel,5.0,30000.0,First Owner,1582,126.2,18.23,Hyderabad
5492,Automatic,Volkswagen,2021,900000.0,Petrol,5.0,45416.0,First Owner,999,108.62,16.47,Hyderabad
5493,Manual,Hyundai,2013,385000.0,Petrol,5.0,64000.0,First Owner,1197,82.85,18.5,Hyderabad
5495,Manual,Nissan,2021,765000.0,Petrol,5.0,30580.0,First Owner,999,98.63,20.0,Hyderabad
5496,Automatic,Land,2018,4500000.0,Diesel,5.0,47000.0,First Owner,1999,177.0,15.68,Hyderabad
5497,Automatic,Tata,2021,991000.0,Petrol,5.0,25596.0,Second Owner,1199,118.35,17.05,Hyderabad
5498,Manual,Maruti,2017,744000.0,Diesel,5.0,89681.0,First Owner,1248,88.5,24.3,Hyderabad
5499,Manual,Maruti,2018,825000.0,Petrol,7.0,42000.0,First Owner,1462,103.26,19.01,Hyderabad
5500,Automatic,Renault,2022,770000.0,Petrol,7.0,29302.0,First Owner,999,71.01,18.2,Hyderabad
5501,Automatic,Honda,2015,745000.0,Petrol,5.0,41200.0,First Owner,1497,117.3,18.0,Hyderabad
5502,Manual,Tata,2021,1775000.0,Diesel,5.0,70076.0,First Owner,1956,167.67,16.35,Hyderabad
5503,Manual,Ford,2018,765000.0,Diesel,5.0,90114.0,First Owner,1498,98.96,23.0,Hyderabad
5504,Manual,Mahindra,2014,250000.0,Diesel,9.0,80000.0,Fourth Owner,2523,63.0,15.96,Hyderabad
5505,Automatic,Renault,2019,835000.0,Petrol,5.0,5933.0,First Owner,1498,104.5,14.99,Hyderabad
5506,Manual,Tata,2017,470000.0,Petrol,5.0,30000.0,First Owner,1199,84.0,23.84,Hyderabad
5507,Manual,Maruti,2011,200000.0,Petrol,5.0,60000.0,First Owner,998,67.1,20.92,Hyderabad
5509,Automatic,Audi,2013,1299000.0,Diesel,5.0,66000.0,First Owner,1968,147.51,16.55,Hyderabad
5511,Manual,Skoda,2007,249000.00000000003,Diesel,5.0,110000.0,First Owner,1896,66904000.0,18.7,Hyderabad
5512,Automatic,Skoda,2007,279000.0,Diesel,5.0,133000.0,First Owner,2496,163.2,11.9,Hyderabad
5513,Manual,Ford,2011,310000.0,Diesel,5.0,61000.0,First Owner,1399,68.0,20.0,Hyderabad
5514,Manual,Renault,2021,418000.0,Petrol,5.0,29828.0,First Owner,999,67.06,21.46,Hyderabad
5515,Manual,Hyundai,2015,256999.99999999997,Petrol,5.0,58321.0,Third Owner,814,55.2,21.1,Hyderabad
5516,Automatic,Volvo,2012,799000.0,Diesel,5.0,85000.0,First Owner,1985,163.0,18.5,Hyderabad
5517,Manual,Honda,2019,622000.0,Petrol,5.0,37566.0,Second Owner,1199,88.76,19.5,Hyderabad
5518,Manual,Maruti,2016,238000.0,Petrol,5.0,60610.0,Second Owner,796,47.33,22.05,Hyderabad
5519,Manual,Volkswagen,2011,365000.0,Petrol,5.0,30000.0,First Owner,1198,73.9,16.47,Hyderabad
5520,Automatic,Maruti,2019,753000.0,Petrol,5.0,32098.0,First Owner,1197,83.1,21.4,Hyderabad
5521,Manual,Honda,2015,520000.0,Diesel,5.0,100000.0,First Owner,1498,98.6,26.0,Hyderabad
5522,Automatic,Renault,2018,394000.0,Petrol,5.0,48556.0,First Owner,999,67.0,23.01,Hyderabad
5523,Automatic,Hyundai,2018,991000.0,Diesel,5.0,76654.0,First Owner,1582,126.2,22.0,Hyderabad
5525,Automatic,Toyota,2019,773000.0,Petrol,5.0,39014.0,First Owner,1197,81.8,19.56,Hyderabad
5526,Manual,Fiat,2015,475000.0,Petrol,5.0,105000.0,Second Owner,1368,140.0,17.1,Hyderabad
5527,Manual,Chevrolet,2010,465000.00000000006,Diesel,5.0,95000.0,First Owner,1991,147.9,18.3,Hyderabad
5528,Manual,Toyota,2010,1199000.0,Diesel,7.0,122000.0,First Owner,2982,171.0,11.5,Hyderabad
5529,Automatic,Mahindra,2022,1300000.0,Petrol,5.0,10000.0,First Owner,1197,108.62,16.5,Hyderabad
5530,Automatic,Ford,2020,3575000.0,Diesel,7.0,45000.0,First Owner,2198,158.0,12.62,Hyderabad
5531,Manual,Ford,2017,700000.0,Diesel,5.0,80000.0,First Owner,1498,98.96,23.0,Hyderabad
5532,Manual,Ford,2015,450000.0,Diesel,5.0,120000.0,First Owner,1498,98.59,22.77,Hyderabad
5533,Automatic,Ford,2020,3900000.0,Diesel,7.0,44989.0,First Owner,1996,167.62,12.4,Hyderabad
5534,Manual,Hyundai,2016,289000.0,Petrol,5.0,68336.0,Second Owner,814,55.2,21.1,Hyderabad
5535,Manual,Maruti,2013,403000.0,Petrol,5.0,79202.0,First Owner,1197,88.5,22.38,Hyderabad
5536,Manual,Toyota,2008,380000.0,Diesel,8.0,150000.0,Second Owner,2494,102.0,12.8,Hyderabad
5537,Manual,Honda,2018,617000.0,Diesel,5.0,101883.0,Second Owner,1498,98.6,27.3,Hyderabad
5538,Automatic,Hyundai,2018,1192000.0,Diesel,5.0,105405.0,First Owner,1582,126.2,17.6,Hyderabad
5539,Manual,Hyundai,2012,340000.0,Petrol,5.0,120000.0,First Owner,1591,121.3,17.01,Hyderabad
5540,Automatic,Volkswagen,2021,925000.0,Petrol,5.0,55053.0,First Owner,999,108.62,16.47,Hyderabad
5541,Manual,Maruti,2022,850000.0,Petrol,5.0,10000.0,First Owner,1197,88.5,22.35,Hyderabad
5542,Manual,Maruti,2015,225000.0,Petrol,5.0,111046.0,First Owner,998,65.71,24.39,Hyderabad
5543,Manual,Maruti,2022,692000.0,CNG,5.0,1457.0,First Owner,998,55.92,35.6,Hyderabad
5545,Manual,Mahindra,2022,1180000.0,Diesel,7.0,63752.0,First Owner,1493,100.0,17.29,Hyderabad
5546,Manual,Tata,2010,195000.0,Diesel,5.0,80000.0,Second Owner,1248,90.0,19.0,Hyderabad
5547,Manual,Hyundai,2018,420000.0,Diesel,5.0,50000.0,First Owner,1186,73.97,25.4,Hyderabad
5548,Manual,Maruti,2012,350000.0,Diesel,5.0,91543.0,Third Owner,1248,74.0,22.9,Hyderabad
5549,Manual,Ford,2019,590000.0,Diesel,5.0,60000.0,First Owner,1498,99.23,26.1,Hyderabad
5550,Manual,Tata,2021,960000.0,Diesel,5.0,30000.0,First Owner,1497,113.42,23.22,Hyderabad
5551,Manual,Maruti,2017,750000.0,Diesel,5.0,74320.0,First Owner,1248,88.5,24.3,Hyderabad
5552,Manual,Chevrolet,2014,240000.0,Diesel,5.0,70000.0,Second Owner,936,56.3,25.44,Hyderabad
5553,Manual,Maruti,2022,1260000.0,Petrol,5.0,10000.0,First Owner,1462,101.65,19.89,Hyderabad
5554,Manual,Honda,2016,617000.0,Petrol,5.0,53326.0,Second Owner,1497,117.3,17.8,Hyderabad
5555,Automatic,Maruti,2019,770000.0,Diesel,5.0,97112.0,First Owner,1248,74.02,28.4,Hyderabad
5557,Automatic,Hyundai,2018,642000.0,Petrol,5.0,8345.0,First Owner,1197,81.86,18.9,Hyderabad
5558,Manual,Maruti,2014,318000.0,Petrol,5.0,45852.0,Second Owner,998,67.04,20.51,Hyderabad
5559,Manual,Volkswagen,2016,620000.0,Diesel,5.0,90000.0,First Owner,1498,108.5,21.49,Hyderabad
5560,Automatic,Nissan,2022,951000.0,Petrol,5.0,12094.0,First Owner,999,98.63,17.4,Hyderabad
5561,Automatic,Maruti,2021,900000.0,Petrol,7.0,20000.0,First Owner,1462,103.26,17.99,Hyderabad
5562,Manual,Hyundai,2021,1807999.9999999998,Diesel,6.0,30111.0,First Owner,1493,113.98,20.4,Hyderabad
5563,Automatic,Maruti,2018,669000.0,Petrol,5.0,34840.0,First Owner,1197,88.5,22.56,Hyderabad
5564,Automatic,Skoda,2018,680000.0,Diesel,5.0,100000.0,Second Owner,1498,108.6,21.72,Hyderabad
5565,Manual,Volkswagen,2013,376000.0,Diesel,5.0,110807.0,Second Owner,1598,103.6,20.54,Hyderabad
5566,Manual,Kia,2022,1050000.0,Petrol,5.0,10000.0,First Owner,1197,81.86,18.4,Hyderabad
5568,Manual,Hyundai,2021,600000.0,Petrol,5.0,38370.0,First Owner,1197,81.86,20.5,Hyderabad
5569,Manual,Maruti,2020,880000.0000000001,Petrol,5.0,60000.0,First Owner,1462,103.26,17.03,Hyderabad
5570,Manual,Renault,2020,640000.0,Petrol,7.0,30000.0,First Owner,999,71.01,20.0,Hyderabad
5571,Manual,Hyundai,2003,80000.0,Diesel,5.0,120000.0,Second Owner,1493,82.0,13.1,Hyderabad
5572,Manual,Mahindra,2020,850000.0,Petrol,5.0,50000.0,First Owner,1197,108.6,17.0,Hyderabad
5573,Automatic,BMW,2012,900000.0,Diesel,5.0,70000.0,First Owner,1995,184.0,18.88,Hyderabad
5574,Manual,Hyundai,2010,195000.0,Petrol,5.0,90566.0,Second Owner,1086,62.1,17.92,Hyderabad
5575,Automatic,Hyundai,2019,1033000.0,Diesel,5.0,67370.0,Second Owner,1582,126.2,22.0,Hyderabad
5576,Automatic,MG,2021,1700000.0,Petrol,5.0,20000.0,First Owner,1451,141.0,13.96,Hyderabad
5577,Manual,Mahindra,2021,1268000.0,Diesel,8.0,19661.0,First Owner,1497,120.96,17.3,Hyderabad
5578,Manual,Hyundai,2021,1120000.0,Diesel,5.0,58177.0,First Owner,1493,98.6,23.7,Hyderabad
5579,Manual,Maruti,2020,850000.0,Petrol,5.0,40000.0,First Owner,1462,103.25,18.55,Hyderabad
5580,Manual,Renault,2013,408000.0,Diesel,5.0,76134.0,First Owner,1461,83.8,20.46,Hyderabad
5582,Manual,Honda,2014,542000.0,Diesel,5.0,90102.0,First Owner,1498,98.6,26.0,Hyderabad
5583,Manual,Datsun,2019,287000.0,Petrol,5.0,32329.0,Second Owner,799,53.64,22.7,Hyderabad
5584,Manual,Mahindra,2020,810000.0,Petrol,5.0,50000.0,First Owner,1197,108.6,17.0,Hyderabad
5585,Automatic,Tata,2020,969000.0,Petrol,5.0,72812.0,Second Owner,1199,118.36,16.35,Hyderabad
5586,Manual,Hyundai,2016,280000.0,Diesel,5.0,120000.0,Third Owner,1120,71.0,24.4,Hyderabad
5587,Automatic,Hyundai,2019,700000.0,Petrol,5.0,30000.0,Second Owner,1197,81.86,17.4,Hyderabad
5588,Manual,Hyundai,2019,700000.0,Diesel,5.0,60000.0,Second Owner,1396,88.76,22.54,Hyderabad
5590,Manual,Honda,2018,600000.0,Diesel,5.0,60000.0,Second Owner,1498,98.6,25.8,Hyderabad
5591,Manual,Hyundai,2022,875000.0,Petrol,5.0,30000.0,Second Owner,1197,81.86,17.52,Hyderabad
5592,Automatic,Jeep,2022,3180000.0,Diesel,5.0,24916.0,First Owner,1956,167.67,14.9,Hyderabad
5593,Manual,Hyundai,2015,279000.0,Petrol,5.0,25121.0,First Owner,814,55.2,21.1,Hyderabad
5594,Manual,Hyundai,2011,244000.0,Petrol,5.0,95916.0,Second Owner,1197,78.9,20.36,Hyderabad
5595,Manual,Maruti,2016,300000.0,Diesel,5.0,98076.0,Second Owner,1248,73.94,23.2,Hyderabad
5596,Manual,Renault,2018,339000.0,Petrol,5.0,84020.0,First Owner,999,67.0,23.01,Hyderabad
5597,Manual,Maruti,2015,259000.0,Petrol,5.0,49692.0,Second Owner,796,47.33,22.05,Hyderabad
5598,Manual,Hyundai,2008,150000.0,Petrol,5.0,90000.0,Second Owner,1341,82.9,14.2,Hyderabad
5599,Manual,Hyundai,2011,269000.0,Petrol,5.0,96502.0,First Owner,1197,78.9,20.36,Hyderabad
5600,Automatic,Jaguar,2018,6300000.0,Diesel,5.0,60000.0,Second Owner,2993,301.73,14.47,Hyderabad
5601,Manual,Renault,2019,400000.0,Petrol,5.0,37634.0,First Owner,999,67.0,23.01,Hyderabad
5602,Manual,Maruti,2012,191000.0,Petrol,5.0,64934.0,Second Owner,796,46.3,19.7,Hyderabad
5603,Manual,Maruti,2022,580000.0,Petrol,5.0,30000.0,First Owner,998,65.71,24.35,Hyderabad
5604,Automatic,Hyundai,2011,324000.0,Petrol,5.0,61609.0,Second Owner,1197,78.9,16.95,Hyderabad
5605,Automatic,Skoda,2018,860000.0,Petrol,5.0,80000.0,First Owner,1598,103.2,14.84,Hyderabad
5606,Manual,Tata,2021,2100000.0,Diesel,6.0,60000.0,First Owner,1956,167.67,16.14,Hyderabad
5607,Manual,Maruti,2016,790000.0,Diesel,7.0,70000.0,Second Owner,1248,88.5,24.52,Hyderabad
5608,Manual,Maruti,2012,260000.0,CNG,5.0,80000.0,Second Owner,998,58.2,26.2,Hyderabad
5609,Manual,Tata,2016,100000.0,Diesel,5.0,120000.0,Second Owner,1396,69.0,25.0,Hyderabad
5610,Manual,Tata,2017,1050000.0,Diesel,7.0,80000.0,Third Owner,2179,153.86,17.6,Hyderabad
5611,Manual,Maruti,2016,270000.0,Diesel,5.0,120000.0,First Owner,1248,73.94,23.2,Hyderabad
5612,Manual,Maruti,2009,250000.0,Diesel,5.0,120000.0,Second Owner,1248,75.0,17.8,Hyderabad
5613,Manual,Volkswagen,2021,732000.0,Petrol,5.0,30088.0,First Owner,999,75.1,17.74,Hyderabad
5614,Manual,Datsun,2017,273000.0,Petrol,5.0,65094.0,Second Owner,799,53.64,22.7,Hyderabad
5616,Manual,Maruti,2010,175000.0,Petrol,5.0,55024.0,First Owner,796,46.3,19.7,Hyderabad
5617,Automatic,Renault,2020,702000.0,Petrol,7.0,21687.0,Second Owner,999,71.01,18.2,Hyderabad
5618,Manual,Toyota,2013,1085000.0,Diesel,7.0,120000.0,First Owner,2494,100.0,12.99,Hyderabad
5619,Manual,Datsun,2017,279000.0,Petrol,5.0,72762.0,First Owner,1198,67.05,19.02,Hyderabad
5621,Automatic,Maruti,2017,387000.0,Petrol,5.0,52791.0,First Owner,998,67.0,20.51,Hyderabad
5622,Manual,Renault,2012,383000.0,Diesel,5.0,67879.0,First Owner,1461,83.8,20.45,Hyderabad
5623,Manual,Maruti,2018,600000.0,Petrol,5.0,60053.0,First Owner,1197,83.1,21.4,Hyderabad
5624,Manual,Nissan,2021,813000.0000000001,Petrol,5.0,23316.0,First Owner,999,71.02,18.75,Hyderabad
5625,Automatic,Renault,2017,350000.0,Petrol,5.0,50000.0,Second Owner,999,67.0,24.04,Hyderabad
5626,Manual,Hyundai,2007,155000.0,Petrol,5.0,100000.0,Second Owner,1086,62.1,17.92,Hyderabad
5627,Manual,Hyundai,2016,180000.0,LPG,5.0,60000.0,Second Owner,814,55.2,21.1,Hyderabad
5628,Automatic,Honda,2018,1050000.0,Petrol,5.0,20000.0,First Owner,1497,117.6,18.0,Hyderabad
5629,Manual,Tata,2015,180000.0,Diesel,5.0,120000.0,First Owner,1405,48.21,17.88,Hyderabad
5630,Manual,Jeep,2018,890000.0,Petrol,5.0,30000.0,Second Owner,1368,160.0,16.0,Hyderabad
5631,Manual,Maruti,2019,700000.0,Diesel,5.0,70000.0,First Owner,1248,74.0,28.4,Hyderabad
5632,Manual,Nissan,2022,640000.0,Petrol,5.0,10000.0,Second Owner,999,71.02,18.75,Hyderabad
5633,Manual,Renault,2016,290000.0,Petrol,5.0,42203.0,Second Owner,799,53.3,25.17,Hyderabad
5634,Automatic,Maruti,2020,999000.0,Petrol,5.0,27653.0,First Owner,1462,103.25,18.43,Hyderabad
5635,Automatic,Audi,2013,1800000.0,Diesel,5.0,100000.0,Second Owner,1968,174.3,14.16,Hyderabad
5636,Manual,Datsun,2016,286000.0,Petrol,5.0,67429.0,First Owner,1198,67.05,19.02,Hyderabad
5637,Manual,Renault,2017,293000.0,Petrol,5.0,65192.0,First Owner,999,67.0,23.01,Hyderabad
5639,Manual,Tata,2021,753000.0,Diesel,5.0,26893.0,First Owner,1497,88.77,23.64,Hyderabad
5640,Automatic,Chevrolet,2010,350000.0,Diesel,5.0,90000.0,Second Owner,1991,147.9,18.1,Hyderabad
5641,Manual,Maruti,2018,688000.0,Diesel,5.0,70167.0,Second Owner,1248,88.5,24.3,Hyderabad
5642,Manual,Maruti,2016,376000.0,Petrol,5.0,84542.0,Second Owner,1196,73.0,15.37,Hyderabad
5643,Automatic,Volkswagen,2015,600000.0,Petrol,5.0,50000.0,First Owner,1197,103.6,17.21,Hyderabad
5644,Manual,Maruti,2017,325000.0,Petrol,5.0,36027.0,First Owner,796,47.3,24.7,Hyderabad
5647,Manual,Ford,2013,400000.0,Petrol,5.0,10000.0,First Owner,1196,70.02,15.6,Hyderabad
5648,Manual,Volkswagen,2011,300000.0,Diesel,5.0,90000.0,Fifth Owner,1598,103.6,20.54,Hyderabad
5649,Manual,Tata,2004,80000.0,Petrol,5.0,70000.0,Third Owner,1396,85.0,12.8,Hyderabad
5651,Manual,Tata,2016,200000.0,Diesel,5.0,100000.0,First Owner,1396,69.0,25.0,Hyderabad
5652,Manual,Honda,2021,720000.0,Petrol,5.0,40000.0,First Owner,1199,88.76,18.6,Hyderabad
5653,Manual,Honda,2021,1064000.0,Petrol,5.0,77687.0,First Owner,1199,88.5,16.5,Hyderabad
5654,Manual,Maruti,2016,647000.0,Petrol,5.0,52456.0,First Owner,1197,83.1,21.4,Hyderabad
5655,Manual,Volkswagen,2022,1625000.0,Petrol,5.0,24000.0,First Owner,999,113.98,19.4,Hyderabad
5656,Manual,Honda,2021,846000.0000000001,Petrol,5.0,42674.0,First Owner,1199,88.5,17.1,Hyderabad
5657,Manual,Maruti,2019,458000.0,Petrol,5.0,44903.0,First Owner,998,65.71,21.7,Hyderabad
5658,Manual,Maruti,2008,195000.0,Petrol,5.0,65000.0,First Owner,998,67.05,21.79,Hyderabad
5659,Manual,Maruti,2013,425000.0,Petrol,5.0,72205.0,Second Owner,1197,88.5,22.38,Hyderabad
5660,Manual,Ford,2015,650000.0,Diesel,5.0,70000.0,First Owner,1498,98.59,22.77,Hyderabad
5661,Manual,Volkswagen,2019,584000.0,Petrol,5.0,101306.0,Second Owner,999,75.1,17.74,Hyderabad
5662,Manual,Hyundai,2009,220000.00000000003,Petrol,5.0,60000.0,Second Owner,1197,78.9,20.36,Hyderabad
5663,Manual,Maruti,2018,619000.0,Petrol,5.0,81028.0,First Owner,1197,88.5,22.38,Hyderabad
5664,Manual,Honda,2018,700000.0,Diesel,5.0,80000.0,First Owner,1498,98.6,25.5,Hyderabad
5665,Automatic,Tata,2021,2000000.0,Diesel,5.0,20000.0,First Owner,1956,167.67,14.6,Hyderabad
5666,Manual,Maruti,2016,450000.0,Diesel,5.0,120000.0,First Owner,1248,74.0,26.59,Hyderabad
5669,Manual,Renault,2016,224000.00000000003,Petrol,5.0,52442.0,Third Owner,799,53.3,25.17,Hyderabad
5670,Manual,Renault,2014,381000.0,Diesel,5.0,90001.0,Second Owner,1461,108.45,19.01,Hyderabad
5671,Manual,Maruti,2014,459000.0,Petrol,5.0,87966.0,Third Owner,1197,88.5,22.38,Hyderabad
5672,Manual,Maruti,2019,631000.0,Petrol,5.0,105614.0,First Owner,1197,83.1,21.4,Hyderabad
5673,Manual,Honda,2020,951000.0,Petrol,5.0,11249.0,First Owner,1498,119.35,18.6,Hyderabad
5674,Manual,Hyundai,2018,532000.0,Petrol,5.0,39264.0,Second Owner,1197,81.86,18.9,Hyderabad
5675,Manual,Maruti,2017,301000.0,Petrol,5.0,68359.0,First Owner,796,47.3,24.7,Hyderabad
5676,Manual,Hyundai,2010,245000.00000000003,Petrol,5.0,49500.0,First Owner,1086,68.05,19.81,Hyderabad
5677,Automatic,Volkswagen,2021,977999.9999999999,Petrol,5.0,51466.0,Second Owner,999,108.62,16.47,Hyderabad
5678,Manual,Volkswagen,2013,315000.0,Diesel,5.0,99929.0,Second Owner,1598,103.6,20.54,Hyderabad
5679,Manual,Maruti,2013,345000.0,Petrol,5.0,64628.0,First Owner,998,67.1,18.9,Hyderabad
5680,Automatic,Maruti,2018,574000.0,Petrol,5.0,79151.0,First Owner,1197,81.8,20.89,Hyderabad
5681,Manual,Maruti,2017,405000.0,Petrol,5.0,78131.0,First Owner,998,67.04,23.1,Hyderabad
5682,Manual,Maruti,2017,827999.9999999999,Diesel,5.0,103256.0,First Owner,1248,88.5,24.3,Hyderabad
5684,Manual,Maruti,2021,779000.0,Petrol,5.0,45794.0,First Owner,1462,103.26,17.03,Hyderabad
5685,Manual,Honda,2016,600000.0,Diesel,7.0,60000.0,First Owner,1498,98.6,24.2,Hyderabad
5686,Manual,Maruti,2022,785000.0,Petrol,5.0,20000.0,First Owner,1197,88.5,22.41,Hyderabad
5688,Manual,Chevrolet,2015,229999.99999999997,Petrol,5.0,80000.0,Second Owner,1199,82.4,18.2,Hyderabad
5689,Automatic,Ford,2015,630000.0,Petrol,5.0,60000.0,First Owner,1499,110.0,16.5,Hyderabad
5690,Manual,Hyundai,2010,260000.0,Petrol,5.0,60000.0,Second Owner,1197,805200.0,17.0,Hyderabad
5691,Manual,Hyundai,2016,585000.0,Petrol,5.0,67407.0,Third Owner,1197,81.83,18.6,Hyderabad
5692,Manual,Maruti,2019,442000.0,Petrol,5.0,58713.0,Second Owner,998,65.71,21.7,Hyderabad
5693,Automatic,Volkswagen,2016,1000000.0,Diesel,5.0,90000.0,First Owner,1968,138.03,16.96,Hyderabad
5694,Manual,Hyundai,2021,618000.0,Petrol,5.0,33798.0,First Owner,1197,81.86,20.7,Hyderabad
5695,Manual,Hyundai,2016,490000.00000000006,Petrol,5.0,33190.0,First Owner,1197,82.0,18.9,Hyderabad
5696,Manual,Maruti,2020,585000.0,Petrol,5.0,30000.0,First Owner,1197,81.8,21.21,Hyderabad
5697,Manual,Hyundai,2016,588000.0,Petrol,5.0,56346.0,Second Owner,1197,81.83,18.6,Hyderabad
5698,Manual,Maruti,2017,850000.0,Diesel,5.0,80000.0,First Owner,1248,88.5,28.09,Hyderabad
5699,Automatic,Maruti,2018,704000.0,Petrol,5.0,59512.0,Second Owner,1197,83.1,21.4,Hyderabad
5700,Automatic,Chevrolet,2010,409999.99999999994,Diesel,7.0,120000.0,Second Owner,2231,184.0,12.12,Hyderabad
5701,Automatic,Maruti,2017,583000.0,Diesel,5.0,81342.0,Second Owner,1248,74.0,26.8,Hyderabad
5702,Manual,Jeep,2018,1500000.0,Diesel,5.0,40000.0,First Owner,1956,170.0,17.1,Hyderabad
5703,Automatic,Hyundai,2022,1150000.0,Petrol,5.0,10000.0,First Owner,998,118.41,20.25,Hyderabad
5705,Manual,Ford,2011,150000.0,Diesel,5.0,120000.0,Second Owner,1399,68.0,20.0,Hyderabad
5706,Manual,Maruti,2017,650000.0,Diesel,5.0,110000.0,First Owner,1248,74.0,26.59,Hyderabad
5708,Manual,Honda,2017,720000.0,Diesel,5.0,30000.0,First Owner,1498,98.6,25.5,Hyderabad
5709,Manual,Maruti,2018,350000.0,Petrol,5.0,44478.0,First Owner,998,65.71,24.39,Hyderabad
5710,Manual,Hyundai,2020,646000.0,Petrol,5.0,29765.0,Second Owner,1197,81.86,20.7,Hyderabad
5711,Automatic,Tata,2021,2300000.0,Diesel,5.0,30000.0,First Owner,1956,167.67,14.6,Hyderabad
5712,Manual,Maruti,2017,570000.0,Petrol,5.0,83688.0,First Owner,1197,83.1,21.4,Hyderabad
5713,Automatic,Hyundai,2018,586000.0,Petrol,5.0,52704.0,Second Owner,1197,81.86,18.9,Hyderabad
5714,Manual,Jeep,2017,1250000.0,Diesel,5.0,40000.0,Second Owner,1956,170.0,17.1,Hyderabad
5715,Manual,Maruti,2019,504000.0,Petrol,5.0,51278.0,Second Owner,1197,81.8,20.89,Hyderabad
5716,Manual,Ford,2013,450000.0,Diesel,5.0,110000.0,First Owner,1498,89.84,22.7,Hyderabad
5717,Manual,Maruti,2015,336000.0,Petrol,5.0,89218.0,First Owner,998,67.04,20.51,Hyderabad
5718,Automatic,Maruti,2018,798000.0,Diesel,5.0,88900.0,First Owner,1248,74.02,28.4,Hyderabad
5719,Manual,Chevrolet,2009,100000.0,Petrol,5.0,70000.0,First Owner,995,63.0,16.5,Hyderabad
5720,Manual,Renault,2018,362000.0,Petrol,5.0,96639.0,First Owner,999,67.0,23.01,Hyderabad
5721,Manual,Honda,2019,750000.0,Petrol,5.0,19100.0,First Owner,1199,88.76,19.5,Hyderabad
5722,Manual,Ford,2004,90000.0,Petrol,5.0,100000.0,Second Owner,1597,92.0,14.2,Hyderabad
5723,Manual,Maruti,2021,1030000.0000000001,Petrol,6.0,70000.0,Second Owner,1462,103.2,19.01,Hyderabad
5724,Manual,Tata,2021,700000.0,Petrol,5.0,10000.0,Second Owner,1199,84.82,19.01,Hyderabad
5725,Manual,Hyundai,2014,395000.0,Diesel,5.0,100000.0,Third Owner,1120,70.0,24.0,Hyderabad
5726,Manual,Skoda,2019,830000.0000000001,Petrol,5.0,50000.0,First Owner,1598,103.2,14.3,Hyderabad
5727,Automatic,Toyota,2014,1500000.0,Diesel,7.0,120000.0,First Owner,2982,168.5,12.55,Hyderabad
5728,Manual,Hyundai,2011,280000.0,Petrol,5.0,114000.0,First Owner,1197,805200.0,18.5,Hyderabad
5729,Manual,Hyundai,2019,484999.99999999994,Petrol,5.0,57435.0,First Owner,1086,68.0,20.3,Hyderabad
5730,Manual,Hyundai,2019,495000.0,Petrol,5.0,24978.0,Second Owner,1086,68.0,20.3,Hyderabad
5731,Automatic,Hyundai,2016,450000.0,Petrol,5.0,73322.0,First Owner,1197,82.0,19.1,Hyderabad
5732,Manual,Honda,2014,397000.0,Petrol,5.0,47784.0,Second Owner,1198,86.8,19.4,Hyderabad
5733,Automatic,Toyota,2020,716000.0,Petrol,5.0,80643.0,First Owner,1197,81.8,19.56,Hyderabad
5734,Manual,Skoda,2019,830000.0000000001,Petrol,5.0,48683.0,First Owner,1598,103.2,14.3,Hyderabad
5735,Manual,Maruti,2016,380000.0,Petrol,5.0,87908.0,First Owner,998,67.04,20.51,Hyderabad
